"date","geography","geography code","National identity (detailed): Total: All usual residents","National identity (detailed): UK identity","National identity (detailed): UK identity: British only identity","National identity (detailed): UK identity: English only identity","National identity (detailed): UK identity: English and British only identity","National identity (detailed): UK identity:  Welsh only identity","National identity (detailed): UK identity: Welsh and British only identity","National identity (detailed): UK identity: Scottish only identity","National identity (detailed): UK identity:  Scottish and British only identity","National identity (detailed): UK identity: Northern Irish only identity","National identity (detailed): UK identity: Northern Irish and British only identity","National identity (detailed): UK identity: Cornish only identity","National identity (detailed): UK identity: Cornish and British only identity","National identity (detailed): UK identity: Any other combination of UK identities (UK only)","National identity (detailed): UK identity: Other identity and at least one UK identity","National identity (detailed): Other identity only","National identity (detailed): Other identity only: Guernsey Islander","National identity (detailed): Other identity only: Jersey Islander","National identity (detailed): Other identity only: Isle of Man (Manx)","National identity (detailed): Other identity only: Channel Islander not otherwise specified","National identity (detailed): Other identity only: Irish only identity","National identity (detailed): Other identity only: Irish and at least one UK identity","National identity (detailed): Other identity only: European","National identity (detailed): Other identity only: European: EU countries","National identity (detailed): Other identity only: European: EU countries: French","National identity (detailed): Other identity only: European: EU countries: German","National identity (detailed): Other identity only: European: EU countries: Italian","National identity (detailed): Other identity only: European: EU countries: Portuguese","National identity (detailed): Other identity only: European: EU countries: Spanish (including Canary Islander)","National identity (detailed): Other identity only: European: EU countries: Other member countries in March 2001","National identity (detailed): Other identity only: European: EU countries:  Lithuanian","National identity (detailed): Other identity only: European: EU countries:  Polish","National identity (detailed): Other identity only: European: EU countries: Romanian","National identity (detailed): Other identity only: European: EU countries: Other member countries","National identity (detailed): Other identity only: European: Non-EU countries","National identity (detailed): Other identity only: European: Non-EU countries: Turkish","National identity (detailed): Other identity only: European: Non-EU countries: Other European","National identity (detailed): Other identity only: African","National identity (detailed): Other identity only: African: North African","National identity (detailed): Other identity only: African: Central and Western African","National identity (detailed): Other identity only: African: Central and Western African: Ghanaian","National identity (detailed): Other identity only: African: Central and Western African: Nigerian","National identity (detailed): Other identity only: African: Central and Western African: Other Central and Western African","National identity (detailed): Other identity only: African: South and Eastern African","National identity (detailed): Other identity only: African: South and Eastern African: Kenyan","National identity (detailed): Other identity only: African: South and Eastern African: Somali","National identity (detailed): Other identity only: African: South and Eastern African: South African","National identity (detailed): Other identity only: African: South and Eastern African: Zimbabwean","National identity (detailed): Other identity only: African: South and Eastern African: Other South and Eastern African","National identity (detailed): Other identity only: Middle Eastern and Asian","National identity (detailed): Other identity only: Middle Eastern and Asian: Middle Eastern","National identity (detailed): Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish","National identity (detailed): Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian","National identity (detailed): Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi","National identity (detailed): Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern","National identity (detailed): Other identity only: Middle Eastern and Asian: Eastern Asian","National identity (detailed): Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese","National identity (detailed): Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese","National identity (detailed): Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese","National identity (detailed): Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian","National identity (detailed): Other identity only: Middle Eastern and Asian: Southern Asian","National identity (detailed): Other identity only: Middle Eastern and Asian: Southern Asian: Afghan","National identity (detailed): Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi","National identity (detailed): Other identity only: Middle Eastern and Asian: Southern Asian: Indian","National identity (detailed): Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani","National identity (detailed): Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan","National identity (detailed): Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian","National identity (detailed): Other identity only: Middle Eastern and Asian: South-East Asian","National identity (detailed): Other identity only: Middle Eastern and Asian: South-East Asian: Filipino","National identity (detailed): Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian","National identity (detailed): Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean","National identity (detailed): Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian","National identity (detailed): Other identity only: Middle Eastern and Asian: Central Asian","National identity (detailed): Other identity only: Middle Eastern and Asian: Asian not otherwise specified","National identity (detailed): Other identity only: American and Caribbean","National identity (detailed): Other identity only: American and Caribbean: North American","National identity (detailed): Other identity only: American and Caribbean: North American: Canadian","National identity (detailed): Other identity only: American and Caribbean: North American: US Citizen","National identity (detailed): Other identity only: American and Caribbean: North American: Other North American","National identity (detailed): Other identity only: American and Caribbean: Central American","National identity (detailed): Other identity only: American and Caribbean: South American","National identity (detailed): Other identity only: American and Caribbean: Caribbean","National identity (detailed): Other identity only: American and Caribbean: Caribbean: Jamaican","National identity (detailed): Other identity only: American and Caribbean: Caribbean: Other Caribbean","National identity (detailed): Other identity only: Antarctican and Oceanian","National identity (detailed): Other identity only: Antarctican and Oceanian: Australasian","National identity (detailed): Other identity only: Antarctican and Oceanian: Australasian: Australian","National identity (detailed): Other identity only: Antarctican and Oceanian: Australasian: New Zealander","National identity (detailed): Other identity only: Antarctican and Oceanian: Australasian: Other Australasian","National identity (detailed): Other identity only: Antarctican and Oceanian: Other Oceanian","National identity (detailed): Other identity only: Other"
2021,"Barking and Dagenham 013","E02000014",9863,7536,5015,1415,813,4,1,15,7,9,3,0,0,11,243,2327,0,0,0,0,38,7,1583,1451,25,12,79,88,37,62,322,87,585,154,132,9,123,324,5,282,73,165,44,37,9,0,0,13,15,336,8,6,1,1,0,45,38,4,0,3,252,11,99,71,58,6,7,25,16,1,1,7,0,6,23,5,0,5,0,0,3,15,4,11,2,2,0,2,0,0,14
2021,"Barking and Dagenham 014","E02000015",8224,6423,4715,910,579,3,2,7,2,8,1,0,0,0,196,1801,0,0,0,0,38,2,1067,994,21,23,97,74,32,80,172,61,306,128,73,4,69,429,17,348,48,225,75,64,9,5,3,11,36,222,20,5,4,1,10,22,19,0,2,1,152,6,64,28,40,9,5,23,20,0,0,3,1,4,29,4,1,3,0,0,8,17,9,8,0,0,0,0,0,0,14
2021,"Barking and Dagenham 015","E02000016",10564,6620,5528,390,362,3,1,7,6,8,1,0,0,5,309,3944,0,0,0,0,48,3,1890,1726,53,18,325,165,78,145,186,106,429,221,164,16,148,436,32,304,48,144,112,100,12,16,9,7,56,1473,15,2,8,0,5,45,39,1,1,4,1360,15,315,800,206,17,7,39,17,13,1,8,0,14,67,12,2,10,0,9,23,23,12,11,3,3,2,1,0,0,24
2021,"Barking and Dagenham 016","E02000017",9135,6138,5151,394,294,5,1,11,0,1,2,0,0,5,274,2997,0,0,0,0,26,6,1924,1753,13,29,210,120,47,46,199,71,700,318,171,13,158,151,8,119,27,61,31,24,2,2,1,2,17,826,3,0,0,0,3,20,19,0,0,1,756,13,175,232,291,40,5,23,8,7,1,7,0,24,34,5,0,5,0,0,4,25,16,9,12,12,4,8,0,0,18
2021,"Barking and Dagenham 017","E02000018",9555,7262,5361,1005,650,7,3,11,4,1,1,0,0,5,214,2293,0,0,0,0,22,7,1525,1376,28,18,98,117,45,47,272,55,529,167,149,20,129,308,4,258,48,154,56,46,5,0,1,12,28,371,7,1,5,0,1,21,16,5,0,0,318,4,118,77,104,2,13,16,9,1,0,6,1,8,44,8,2,6,0,0,11,25,14,11,4,1,0,1,0,3,12
2021,"Barking and Dagenham 018","E02000019",9662,7485,5371,1153,701,0,0,6,3,3,0,0,0,3,245,2177,0,0,0,0,41,4,1464,1372,29,29,154,109,28,111,308,75,352,177,92,11,81,313,10,260,46,169,45,43,9,4,3,7,20,300,3,0,1,1,1,23,19,1,1,2,255,9,134,54,44,10,4,14,8,0,0,6,1,4,39,6,1,1,4,0,13,20,12,8,1,1,1,0,0,0,15
2021,"Barking and Dagenham 019","E02000020",14046,10211,8176,893,650,3,0,13,4,10,1,0,0,4,457,3835,0,0,0,0,40,8,2245,2094,36,36,254,199,41,167,310,124,637,290,151,18,133,554,54,368,90,182,96,132,11,24,3,26,68,893,17,2,5,3,7,21,20,0,0,1,782,10,276,227,200,65,4,53,16,5,1,31,0,20,69,11,6,5,0,2,27,29,10,19,8,8,0,8,0,0,18
2021,"Barking and Dagenham 020","E02000021",8756,6499,4777,971,459,5,8,6,1,8,2,0,0,2,260,2257,0,0,0,0,61,9,1410,1307,32,30,90,106,42,77,298,111,395,126,103,3,100,429,23,367,59,253,55,39,7,2,4,5,21,297,13,0,12,1,0,17,15,0,1,1,242,5,75,75,78,8,1,11,7,3,0,1,5,9,37,3,2,1,0,1,14,19,6,13,1,1,1,0,0,0,13
2021,"Barking and Dagenham 021","E02000022",7745,5610,4668,339,283,7,6,10,4,3,3,0,0,8,279,2135,0,0,0,0,24,5,1157,1025,31,19,135,136,34,109,161,88,192,120,132,19,113,398,16,312,73,145,94,70,9,19,2,5,35,482,14,6,5,1,2,11,8,0,0,3,428,8,164,127,110,16,3,11,2,4,0,5,0,18,49,11,1,10,0,0,11,27,11,16,3,3,2,1,0,0,17
2021,"Barking and Dagenham 022","E02000023",8019,6199,5017,548,421,2,0,8,1,1,1,0,0,3,197,1820,0,0,0,0,15,1,983,876,30,47,104,113,14,88,118,60,227,75,107,7,100,467,9,367,88,194,85,91,13,12,2,27,37,295,9,2,3,2,2,9,7,1,1,0,253,5,80,63,101,4,0,15,9,2,0,4,2,7,41,4,1,3,0,3,14,20,9,11,2,2,0,2,0,0,16
2021,"Barnet 001","E02000024",10844,9178,6436,1194,964,43,17,42,16,22,6,1,0,18,419,1666,0,0,0,0,196,50,898,686,45,32,104,108,44,94,12,70,80,97,212,32,180,101,14,46,7,16,23,41,7,9,11,5,9,321,69,1,50,5,13,87,27,16,41,3,101,6,2,68,10,8,7,48,27,8,6,7,1,15,62,33,16,15,2,3,21,5,2,3,25,25,21,4,0,0,13
2021,"Barnet 002","E02000025",8579,7164,4884,1126,752,20,18,26,11,16,2,1,0,17,291,1415,0,0,0,0,138,25,820,663,30,11,72,29,18,104,27,128,103,141,157,22,135,100,8,39,10,15,14,53,11,5,11,5,21,245,85,2,77,1,5,47,14,1,24,8,63,15,1,27,10,8,2,35,17,11,1,6,4,11,43,16,1,15,0,0,23,4,3,1,27,27,14,13,0,0,17
